V1,StartDate,EndDate,Status,IPAddress,Progress,Duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,CoronaA1,CoronaA2,CoronaA3,CoronaA4,CoronaA5,CoronaA6,CoronaA7,CoronaB1,CoronaB2,CoronaB3,CoronaB5,CoronaB6,CoronaC,CoronaD,CoronaE1,CoronaE2,CoronaE3,CoronaE4,CoronaE5,CoronaE6,CoronaF1,CoronaF2,CoronaF3,CoronaF4,CoronaG1,CoronaG2,CoronaG3,Aggress1,Aggress2,Aggress3,SDO1,SDO2,SDO3,r_sdo_3,VSA1,VSA2,VSA3,GCB1,GCB2,GCB3,SpamCheck1,AuthTrust1,AuthTrust2,AuthTrust3,AuthTrust4,Party,StrenPartyID,Lean,PartyID_1,PartyID_2,PartyID_3,PolAttitude_44,PolAttitude_45,PolAttitude_47,PolAttitude_48,FeelThermIn_1,Efficacy1,Efficacy2,Efficacy3,FeelThermOut_1,Hope,Sadness,Anger,PissedOff,Fear,Scared,Contempt,Disrespect,Disgust,Disappointment,Hostility,Hatred,TriatsOut_4,TriatsOut_5,TriatsOut_7,TriatsOut_9,TriatsOut_11,TriatsOut_12,TrustOut_1,SocDisOut1_1,SocDisOut2_1,SocDisOut3_1,Intolerance1,Intolerance2,Intolerance3,Intolerance4,ThreatOut1,ThreatOut2,ThreatOut3,PolConTheory1,PolConTheory2,PolConTheory3,LegitGnrl1,LegitGnrl2,LegitGnrl3,LegitGnrl4,LegitGnrl5,LegitGnrl6,LegitGnrl7,MetaPercepIn1,MetaPercepIn2,SpamCheck2,MetaPercepOut1,MetaPercepOut2,RiotLegit1,RiotLegit2,RiotLegit3,BanLegit1,BanLegit2,BanLegit3,PolPartic1,PolPartic2,PolPartic3,NationalNews,CNN,Fox,MSNBC,TalkRadio,SocialMedia,Parler,Telegram,AmericID1_125,AmericID2_4,AmericID3_4,Gender,Educ,Income,Ethnic,Religious,Ideolgy,Debriefing,workerId,assignmentId,hitId,OUTGROUP,OUT1,INGROUP,IN1,tID,IDS,duplicateID,naCount,FilteredOut,duplicateIP,SpamCheck1F,SpamCheck2F,SpamCheckFail,longstring,longstring_s,efficacy_avg,aggressiv_avg,sdo_avg,vsa_avg,legit_physical_viol,partyID_avg,binar_legit_viol,pol_camp,sex,ZAge,ZEduc,ZReligious,ZFeelThermOut_1,Zefficacy_avg,Zaggressiv_avg,Zsdo_avg,Zvsa_avg,ZpartyID_avg,pol_camp_mc,Zlegit_physical_viol,soc_dis_mean
280,1/16/21 11:52,1/16/21 12:02,0,68.10.87.230,100,585,1,1/16/21 12:02,R_3hcoTO0UWeO8ETp,NA,NA,NA,NA,36.78160095,-76.07499695,anonymous,EN,62,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,1,4,1,2,2,2,2,2,2,2,2,1,1,1,4,3,1,6,2,2,1,2,2,2,6,1,4,3,5,1,3, ,22,55,23,32,82,83,59,85,5,5,5,8,88,91,92,92,88,88,91,92,92,92,91,90,57,43,20,80,64,55,29,32,46,25,55,54,53,54,3,3,3,1,1,1,1,1,4,1,1,1,1,5,5,6,4,4,4,1,1,6,6,6,1,6,3,6,3,1,3,1,3,1,1,34,50,25,10,23,15,35,93,2,thank you for this survey,A2ZAL0HAIBS9QH,3MAOD8E57ROZFWGPOAAWDBI41PMXN4,3ECKRY5B1Q9TJ67K29GNG47CXNHZI1,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,12,1.10601578,5,1,4.333333333,1.666666667,1,33.33333333,0,1,1,1.372789173,1.392841345,-1.132891649,-0.815113251,0.030693583,-0.688671191,-0.493343511,-1.085833678,-0.891261896,-0.4491,-0.307025236,34.33333333
282,1/16/21 11:57,1/16/21 12:03,0,66.213.14.20,100,357,1,1/16/21 12:03,R_VIPM2lb9gWWqCbv,NA,NA,NA,NA,41.37219238,-82.10870361,anonymous,EN,32,3,2,2,3,2,3,2,2,2,3,3,3,5,3,5,4,2,4,4,4,2,2,4,2,1,1,1,4,2,2,5,4,1,6,5,5,5,4,2,1,6,1,3,3,2,1,6, ,25,52,39,64,81,70,74,91,5,5,5,26,88,91,90,90,92,92,89,91,90,92,89,89,75,26,18,94,31,76,22,26,40,44,52,53,53,51,3,3,4,1,1,1,2,2,2,1,1,1,1,1,1,6,1,1,1,1,1,6,6,6,2,5,2,5,5,2,2,1,6,1,1,6,73,22,11,23,16,35,93,1, ,A1UHJ56MF9CSQM,3TE3O85731MJTE5KTS6KW5TIPDBR2C,32204AGAABPTWU1V6ZADVLQRMK9GH1,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,6,-0.760800771,5,2.666666667,5,5,1,38.66666667,0,1,0,-0.747009176,1.392841345,-1.132891649,-0.037811655,0.030693583,0.83378405,0.107206407,1.31292095,-0.686319874,-0.4491,-0.307025236,36.66666667
283,1/16/21 11:47,1/16/21 12:03,0,85.53.54.77,100,966,1,1/16/21 12:04,R_3qVf2Mjr89eyrLE,NA,NA,NA,NA,40.41650391,-3.702606201,anonymous,EN,23,2,1,2,2,2,2,1,1,1,2,2,1,3,1,4,5,2,3,1,3,1,1,4,1,2,2,2,1,1,1,6,6,1,6,2,1,2,5,3,3,6,1,1,1,1,1,6, ,50,60,25,55,71,66,65,70,5,5,4,10,87,92,90,90,91,91,91,93,91,93,89,89,10,25,8,100,43,100,5,20,40,20,56,51,51,51,4,5,5,1,1,1,4,2,2,1,1,1,1,1,1,6,4,2,1,1,1,6,6,6,1,5,3,1,2,2,4,1,6,1,1,50,42,24,11,22,18,35,93,1, ,A1524AIW8DUQ8P,3R5F3LQFV3Y62CGGQ7YUPLYKZZOZOH,35JDMRECC4MHCKATGY27AITEU4HGEL,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,6,-0.760800771,4.666666667,1,6,1.666666667,1,45,0,1,0,-1.382948681,0.293136252,-1.132891649,-0.728746407,-0.308580132,-0.688671191,1.008031285,-1.085833678,-0.442951223,-0.4491,-0.307025236,26.66666667
286,1/16/21 11:39,1/16/21 12:06,0,50.38.112.140,100,1631,1,1/16/21 12:06,R_1DBgfalaYjbOLdh,NA,NA,NA,NA,45.59590149,-122.3103943,anonymous,EN,70,1,1,1,1,1,1,2,1,2,1,1,1,4,2,3,3,3,4,4,4,4,4,4,3,5,4,4,1,1,1,4,4,2,5,2,2,3,3,3,2,6,1,2,4,3,1,2, ,51,51,28,51,64,65,66,71,5,4,3,3,90,90,90,90,88,88,88,88,88,93,89,88,51,51,38,51,38,63,38,71,70,51,53,52,52,52,3,3,3,1,1,1,3,2,2,1,1,1,1,3,3,6,4,4,1,1,1,6,6,6,2,6,4,5,5,2,5,1,5,1,1,65,66,72,10,22,14,35,94,2,"Regarding questions about my attitudes towards republicans: I feel very differently about most republican voters who identify as conservative than I do about the elected republican officials who know election conspiracy theories and Q-Anon pedophile fantasies are totally unfounded, crackpot ideas. I believe most conservatives are as appalled as I am at the extremists and the ugly spectacle currently unfolding in Washington, D.C. Sadly, they have nowhere else to go.",A2H1QUGX0SOUMH,379J5II41PU0LWMNHS4PCUT8GO7LED,3X7837UUADBNQ77FIM4CV7TH5YAJ67,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,6,-0.760800771,4,1,4.333333333,2.333333333,1,43.33333333,0,1,1,1.938068733,0.293136252,-0.68221046,-1.031030361,-0.987127562,-0.688671191,-0.493343511,-0.606082752,-0.506995605,-0.4491,-0.307025236,64
288,1/16/21 11:59,1/16/21 12:08,0,73.36.106.240,100,515,1,1/16/21 12:08,R_uh3dkH0IAw3294R,NA,NA,NA,NA,41.83880615,-87.78910065,anonymous,EN,31,4,3,3,4,1,2,3,1,1,4,1,2,7,1,5,5,4,4,1,4,1,1,2,3,1,1,1,1,5,1,6,6,1,6,1,2,4,3,1,1,6,3,3,2,2,1,3, ,45,50,46,57,91,81,80,76,6,5,4,20,87,93,92,92,93,93,92,90,93,93,88,89,13,29,0,100,57,91,11,77,97,89,51,51,51,51,3,4,5,1,1,1,1,2,2,1,1,1,1,4,4,6,3,3,1,1,1,6,6,6,2,6,3,3,5,1,3,1,1,1,1,25,50,50,10,22,15,35,98,1, ,A2MX58PSSC7HFV,3B837J3LDPACYDMIN7LQNN6MN7ARSF,37VHPF5VYCGNM7KX19KOSHCDL9RC88,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,4,-1.383072954,5,2.333333333,6,2.333333333,1,47,0,1,1,-0.817669121,0.293136252,1.120514298,-0.296912187,0.030693583,0.529293001,1.008031285,-0.606082752,-0.366097965,-0.4491,-0.307025236,87.66666667
290,1/16/21 11:48,1/16/21 12:10,0,74.175.249.98,100,1308,1,1/16/21 12:10,R_1BUZm46F1ineT0B,NA,NA,NA,NA,38.22810364,-84.86969757,anonymous,EN,58,3,3,3,4,3,3,3,2,2,3,4,2,7,2,5,5,5,5,5,5,4,4,1,3,4,4,4,1,2,1,6,6,1,6,1,2,2,6,6,4,6,1,1,1,1,1,4, ,55,56,59,61,66,56,64,73,4,3,2,20,88,89,90,90,89,89,90,90,89,89,89,89,58,68,44,58,25,34,63,76,78,77,51,51,51,51,1,1,1,4,5,5,1,1,1,1,1,1,1,4,4,6,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,2,1,1,85,70,60,11,20,15,35,97,4, ,AXG9QE79X4N1M,3F0BG9B9MQ1ZCGECDZF90S3N3GAY7Z,32CAVSKPCE21X1HCOFW97DBBE3RU1F,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,9,0.172607505,3,1.333333333,6,1.666666667,1,56.66666667,0,1,0,1.090149393,-1.906273932,0.669833109,-0.296912187,-2.004948708,-0.384180143,1.008031285,-1.085833678,0.005359449,-0.4491,-0.307025236,77
291,1/16/21 12:01,1/16/21 12:11,0,64.57.62.67,100,615,1,1/16/21 12:11,R_zTiAASK3hbw52BX,NA,NA,NA,NA,37.47250366,-105.8796005,anonymous,EN,37,1,1,1,1,1,1,1,1,1,4,1,1,5,3,5,5,5,5,5,5,2,2,3,2,2,1,2,1,3,1,6,6,1,6,2,2,2,4,1,1,6,1,1,1,4,1,8, ,0,48,24,11,20,37,33,50,4,3,4,50,89,90,90,90,87,87,90,89,91,91,89,88,19,35,0,68,34,81,25,78,76,75,52,53,51,51,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,6,5,5,1,1,1,3,3,3,1,4,1,1,4,1,2,2,1,1,1,25,51,25,11,21,15,35,93,2, ,A21CAWN21WWO91,3NPFYT4IZDIT54Z316X1NR970D1XGX,3L21G7IH479IEA1HYGTYAYHOAR31YL,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,10,0.483743596,3.666666667,1.666666667,6,2,1,24,0,1,0,-0.393709451,-0.80656884,-1.132891649,0.998590472,-1.326401277,-0.079689095,1.008031285,-0.845958215,-1.249910434,-0.4491,-0.307025236,76.33333333
292,1/16/21 12:01,1/16/21 12:12,0,75.183.20.203,100,651,1,1/16/21 12:12,R_u9RCWkJfwcvBPod,NA,NA,NA,NA,36.0019989,-80.00039673,anonymous,EN,30,1,1,1,1,2,1,1,1,1,2,1,1,2,1,3,3,1,4,1,2,1,1,3,1,1,1,1,1,2,1,6,5,1,6,2,2,3,3,1,1,6,3,3,3,3,1,5, ,65,71,59,70,85,85,85,71,5,5,5,23,88,90,91,91,88,88,91,90,91,93,91,91,71,51,34,69,51,65,40,43,43,41,53,51,51,51,3,3,4,1,1,1,2,2,1,1,1,1,1,2,2,6,5,5,1,1,1,5,6,6,1,5,4,4,4,1,2,1,5,1,1,51,62,69,11,22,17,35,98,2, ,ADU0SL0PPCDYX,3X73LLYYQ2S2T6GAJ6SAAPUADZ4NH2,3M7OI89LVY10IT198UNQ83GMFE1C6M,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,5,-1.071936862,5,1.333333333,5.666666667,2.333333333,1,65,0,1,0,-0.888329066,0.293136252,1.120514298,-0.167361921,0.030693583,-0.384180143,0.707756325,-0.606082752,0.325581358,-0.4491,-0.307025236,42.33333333
293,1/16/21 12:01,1/16/21 12:13,0,131.191.36.158,100,742,1,1/16/21 12:13,R_23gaEQg88nZKcPR,NA,NA,NA,NA,47.21090698,-122.4147034,anonymous,EN,69,1,1,1,1,1,3,1,1,2,1,1,1,3,4,4,5,2,5,2,3,2,2,3,3,2,1,1,1,1,1,4,6,1,6,1,3,3,4,1,1,6,1,2,3,4,1,1, ,15,18,0,12,0,14,15,71,5,4,3,19,89,92,91,91,89,89,91,92,92,91,91,88,19,20,22,63,51,81,25,34,34,30,57,51,51,51,5,5,5,3,1,1,1,1,1,1,1,1,1,4,5,6,5,4,1,1,1,6,6,5,2,4,1,2,1,3,1,1,1,1,1,51,51,25,11,21,14,35,93,2,"I haven't felt this strongly in the past, however my antagonism towards Republicans has steadily increased over the last four years.",A2DH56FQ0H2SP4,3ZSANO2JCGLFVNH9WCLW6YS3KJZSFL,35JDMRECC4MHCKATGY27AITEU4HGEL,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,9,0.172607505,4,1,5.333333333,2.333333333,1,11,0,1,0,1.867408788,-0.80656884,-1.132891649,-0.340095609,-0.987127562,-0.688671191,0.407481366,-0.606082752,-1.749456611,-0.4491,-0.307025236,32.66666667
295,1/16/21 11:59,1/16/21 12:14,0,71.204.95.8,100,926,1,1/16/21 12:14,R_3dMP6nWXKVXQDFE,NA,NA,NA,NA,34.12600708,-84.57520294,anonymous,EN,29,2,1,2,3,1,2,1,1,1,1,1,2,3,4,4,5,5,5,1,3,1,1,2,1,1,1,1,1,2,1,3,6,1,6,1,3,1,6,6,4,6,1,1,1,1,1,6, ,92,75,0,29,97,89,100,100,6,6,5,0,87,90,93,93,87,87,93,93,93,93,92,92,0,0,0,100,100,100,0,0,35,0,57,57,57,57,6,6,6,1,1,1,4,1,2,1,1,1,1,6,6,6,6,6,1,1,1,6,6,6,4,6,3,6,6,1,6,1,5,1,1,27,25,0,11,22,16,40,99,2,"The republican party is filled with mean, hypocritical, ignorant vulgarians. These people are willing to kill people in cold blood in the name of ""patriotism?""",A80X2FTFDSR19,38F5OAUN5OQDQLON3ZBLES8KDKZH7L,32TZXEA1OLX2G3NX995RU9DHFQ4413,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,5,-1.071936862,5.666666667,1.333333333,5,1.666666667,1,55.66666667,0,1,0,-0.958989011,0.293136252,1.571195488,-1.160580627,0.709241014,-0.384180143,0.107206407,-1.085833678,-0.03306718,-0.4491,-0.307025236,11.66666667
296,1/16/21 11:53,1/16/21 12:14,0,74.196.88.5,100,1253,1,1/16/21 12:14,R_1liWAaMDp81EinU,NA,NA,NA,NA,37.25549316,-82.46140289,anonymous,EN,56,2,2,2,3,2,2,3,2,2,3,2,2,4,2,4,4,3,4,2,3,4,4,2,3,4,5,5,1,2,1,5,4,1,6,4,4,5,5,2,3,6,3,4,5,4,1,2, ,46,46,60,65,61,57,66,75,5,5,5,29,88,91,91,91,90,91,91,91,91,92,91,91,61,67,42,68,74,76,46,68,74,72,54,56,54,53,4,5,5,2,2,1,2,1,1,1,1,1,1,4,5,6,2,2,1,1,1,6,6,6,1,5,4,5,4,1,2,1,5,1,1,100,100,87,11,22,15,35,99,5, ,A1NGUY5K6K1HIV,3FDJT1UU75MP57BCLRZLT0AGEV85KY,33N1S8XHHMYIJ0BMU2VHO5QQGL71ZC,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,6,-0.760800771,5,1.333333333,5,4.333333333,1,50.66666667,0,1,0,0.948829503,0.293136252,1.571195488,0.09173861,0.030693583,-0.384180143,0.107206407,0.833170024,-0.225200325,-0.4491,-0.307025236,71.33333333
301,1/16/21 12:04,1/16/21 12:18,0,75.32.12.225,100,873,1,1/16/21 12:18,R_qJUhAI07tEKQYqR,NA,NA,NA,NA,32.92599487,-96.96659851,anonymous,EN,49,2,1,1,1,1,1,1,1,1,1,1,1,2,4,5,4,5,5,4,5,2,2,2,2,1,1,1,1,1,1,1,1,1,6,2,1,1,5,5,5,6,1,4,5,4,1,8, ,64,67,24,77,76,63,96,75,5,5,6,33,92,93,89,87,90,88,90,91,92,92,89,87,34,30,57,94,87,96,29,78,89,74,54,51,51,51,5,6,6,1,1,1,1,2,1,1,1,1,1,3,2,6,4,4,1,1,1,1,1,1,1,6,1,6,6,2,6,4,1,1,1,79,77,29,11,22,15,36,98,3,Thanks,A3C3QQ9BL4J703,3PW9OPU9PRYV0963VYR5QEB5LFI12R,335VBRURDJD2XANL2SWXI17RQRM9EN,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,11,0.794879688,5.333333333,1,2.666666667,1.333333333,1,51.66666667,0,1,0,0.454209889,0.293136252,1.120514298,0.264472298,0.369967298,-0.688671191,-1.994718307,-1.325709141,-0.186773696,-0.4491,-0.307025236,80.33333333
304,1/16/21 12:09,1/16/21 12:23,0,65.74.232.162,100,810,1,1/16/21 12:23,R_2Wwd1TVnQd3wolk,NA,NA,NA,NA,32.77870178,-96.82170105,anonymous,EN,28,2,2,2,2,1,1,1,1,1,3,2,2,3,3,5,4,3,4,4,4,2,2,4,2,2,2,2,1,1,1,6,6,2,5,4,3,3,5,5,3,6,3,2,2,3,1,2, ,28,45,48,17,28,36,31,63,4,4,4,52,91,91,89,89,91,91,90,90,90,90,89,89,70,40,23,71,39,34,35,62,65,62,53,53,53,53,3,3,4,3,3,3,2,2,2,1,1,1,1,4,5,6,5,5,1,1,1,4,4,4,1,3,1,2,2,1,2,1,3,1,1,61,64,79,11,22,15,35,94,3, ,A222SVOP6ZBHNN,3W2LOLRXLCTEAU9AIYCOW1FC6DYRKZ,3HO4MYYR121W4NI9UL8Q292SME86UQ,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,5,-1.071936862,4,1,5.666666667,3.333333333,1,40.33333333,0,1,0,-1.029648956,0.293136252,-0.68221046,1.084957316,-0.987127562,-0.688671191,0.707756325,0.113543636,-0.622275492,-0.4491,-0.307025236,63
305,1/16/21 11:34,1/16/21 12:25,0,75.33.232.17,100,3065,1,1/16/21 12:25,R_2WIJZsVQmdqhw2G,NA,NA,NA,NA,32.03210449,-102.089798,anonymous,EN,33,1,4,4,3,2,1,1,2,2,2,3,2,5,4,3,5,5,4,3,4,4,2,5,2,1,1,1,1,4,2,5,4,1,6,4,3,5,5,2,2,6,5,6,4,3,1,2, ,51,66,24,10,54,81,100,73,5,4,5,18,88,89,89,89,87,87,91,91,93,93,89,87,17,29,0,63,78,100,33,72,39,75,53,52,51,51,4,5,5,3,2,1,4,1,1,1,1,1,1,4,5,6,3,2,1,1,1,4,5,5,1,4,2,2,1,1,1,1,4,1,1,77,95,89,11,21,15,35,93,3, ,A23H3UWAXG2CNO,3SB5N7Y3O4IL8ETSYU8UEDMWQ6DG0I,33KGGVH24UUTE5B7TK7WRKAF8L91XF,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,6,-0.760800771,4.666666667,2.333333333,5,4,1,47,0,1,0,-0.676349231,-0.80656884,-1.132891649,-0.383279031,-0.308580132,0.529293001,0.107206407,0.593294561,-0.366097965,-0.4491,-0.307025236,62
306,1/16/21 12:11,1/16/21 12:25,0,216.30.159.80,100,853,1,1/16/21 12:26,R_DBH5jc0UL1JSOVr,NA,NA,NA,NA,37.13619995,-80.41249847,anonymous,EN,32,4,4,4,4,4,4,4,4,2,4,4,4,7,3,5,5,5,5,3,5,1,1,4,5,5,5,5,4,4,1,6,6,1,6,4,4,5,5,2,1,6,1,1,1,1,1,6, ,100,100,80,100,100,100,100,72,6,6,6,0,87,93,93,93,93,93,93,93,93,93,93,93,15,0,0,100,100,100,0,0,12,0,57,51,51,51,6,6,6,1,1,1,6,5,6,6,1,1,1,3,4,6,1,1,1,1,1,6,6,6,1,6,1,6,1,1,3,6,3,1,1,79,85,58,10,22,14,35,93,1,na,A1I3CXC17NIRWB,3WLEIWSYHPV64KRHXNUQI1RC24F2HS,35JDMRECC4MHCKATGY27AITEU4HGEL,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,11,0.794879688,6,3,6,4.333333333,1,93.33333333,0,1,1,-0.747009176,0.293136252,-1.132891649,-1.160580627,1.048514729,1.138275098,1.008031285,0.833170024,1.414335848,-0.4491,-0.307025236,4
307,1/16/21 12:17,1/16/21 12:27,0,73.41.104.103,100,560,1,1/16/21 12:27,R_3HjhlsCghXyW2Yc,NA,NA,NA,NA,36.83210754,-119.8249969,anonymous,EN,70,3,1,2,3,3,3,2,1,2,3,1,1,6,3,5,5,1,4,3,4,1,1,2,1,1,1,1,1,1,1,6,6,1,6,1,1,1,3,1,1,6,1,2,3,2,1,6, ,100,90,73,91,82,86,85,92,6,6,6,1,87,91,93,93,92,92,93,93,93,93,93,92,10,0,0,100,100,69,0,54,60,44,53,54,52,52,5,5,5,1,1,1,5,1,4,2,1,1,1,5,5,6,4,4,1,1,1,6,6,6,6,6,6,4,6,1,4,4,4,1,1,54,38,51,11,22,15,35,94,1," I realize that most Republicans probably do not support what happened in the capitol last week, but there are enough that do to make me fear and loath them.",A3RNYHTTJZ6JUP,3EQHHY4HQT6K3LFTV0E6V8IN7EU5GY,337F8MIIMZQ29E2FDQ1RG4U7AYY400,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,6,1,6,1,1,87.66666667,0,1,0,1.938068733,0.293136252,-0.68221046,-1.117397205,1.048514729,-0.688671191,1.008031285,-1.565584604,1.19658495,-0.4491,-0.307025236,52.66666667
308,1/16/21 12:17,1/16/21 12:27,0,99.56.247.237,100,639,1,1/16/21 12:27,R_2Se74CYSykRKMmh,NA,NA,NA,NA,35.40100098,-80.8687973,anonymous,EN,40,4,4,4,4,1,2,3,1,2,2,1,1,5,1,4,4,3,5,2,4,1,1,3,2,4,5,5,1,1,1,6,6,1,6,2,2,2,4,1,1,6,1,3,3,3,1,6, ,100,100,100,100,100,100,100,100,6,6,6,0,87,93,93,93,90,90,93,93,93,93,90,93,23,23,23,100,51,53,11,76,79,79,51,51,51,51,2,2,2,1,1,1,2,2,3,1,1,1,1,3,3,6,3,3,1,1,1,6,6,6,3,6,6,6,6,1,6,6,2,1,1,70,74,72,11,22,16,35,93,1, ,A55V2U9UG3Z47,3LO69W1SU4RY5AIENNUDCXEKT4SLG0,3VP28W7DUNX99F5U11A2D7UKHVPZFA,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,8,-0.138528587,6,1,6,2,1,100,0,1,0,-0.181729616,0.293136252,-1.132891649,-1.160580627,1.048514729,-0.688671191,1.008031285,-0.845958215,1.670513375,-0.4491,-0.307025236,78
311,1/16/21 12:19,1/16/21 12:29,0,45.51.0.125,100,597,1,1/16/21 12:29,R_2ZNCsx4uAv5W5Al,NA,NA,NA,NA,33.78729248,-117.9230957,anonymous,EN,33,2,1,2,2,2,2,1,1,1,2,2,1,5,1,5,5,3,3,1,3,1,1,1,1,1,1,1,4,4,2,6,6,1,6,1,1,1,1,1,1,6,1,2,1,1,1,6, ,97,99,97,97,99,100,99,98,6,6,6,3,88,90,93,93,88,88,91,91,93,93,92,91,0,4,1,99,100,99,5,5,14,11,54,52,52,51,5,6,6,1,1,1,3,2,3,1,1,1,1,6,6,6,6,6,1,1,1,6,6,6,2,6,4,5,5,1,6,1,4,1,1,37,22,42,10,22,14,38,93,1,none,A3EC3OP6U52JYC,30LB5CDZNDOLZVOXOMWJZK221WCZ0V,3HO4MYYR121W4NI9UL8Q292SME86UQ,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,6,3.333333333,6,1,1,97.66666667,0,1,1,-0.676349231,0.293136252,-1.132891649,-1.031030361,1.048514729,1.442766146,1.008031285,-1.565584604,1.580851241,-0.4491,-0.307025236,10
313,1/16/21 11:44,1/16/21 12:30,0,107.3.165.246,100,2786,1,1/16/21 12:30,R_3D8dSfmTAzon9mW,NA,NA,NA,NA,37.38589478,-122.0881958,anonymous,EN,36,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,1,5,4,5,1,1,2,1,1,1,1,1,1,1,6,6,1,6,2,2,4,5,1,1,6,1,5,6,1,1,5, ,100,100,100,100,100,100,100,100,6,6,6,15,87,93,91,91,93,93,92,93,93,93,91,91,49,16,0,0,0,0,21,75,99,65,54,54,54,54,5,4,5,1,1,1,1,1,2,1,1,1,1,5,5,6,6,6,1,1,1,6,6,6,1,5,2,6,6,3,6,1,3,1,1,100,100,100,11,23,17,37,94,2,I do not hate Republicans in general.  They are Americans as much as I am.  But they are misled by President Trump's lies and incitement.,A1XRIEYLA7ZJ3B,3FTOP5WARG2VZGJT60TXBQECIYVJ0Q,3T2HW4QDUVKN0C3761Q2SD7O5F99CU,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,12,1.10601578,6,1,6,2.666666667,1,100,0,1,0,-0.464369396,1.392841345,-0.68221046,-0.512829297,1.048514729,-0.688671191,1.008031285,-0.36620729,1.670513375,-0.4491,-0.307025236,79.66666667
314,1/16/21 12:24,1/16/21 12:30,0,70.23.102.46,100,351,1,1/16/21 12:30,R_1jdOdlxtOb3Ymjz,NA,NA,NA,NA,40.67399597,-73.9701004,anonymous,EN,33,1,1,1,1,2,1,1,2,2,2,1,1,3,2,2,2,4,4,3,3,5,5,4,5,5,5,5,1,1,1,4,3,1,6,3,3,1,2,1,1,6,1,3,5,5,1,3, ,51,51,51,51,51,68,68,82,6,6,6,29,89,91,92,92,92,92,93,93,92,92,90,90,65,38,51,51,42,41,51,77,75,73,51,51,51,51,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,6,4,4,1,1,1,6,6,6,2,2,2,2,2,1,4,1,4,1,1,90,100,100,10,23,18,37,93,4, ,A2DVESVJ0XHCET,382M9COHEIT34M9HQ6WQ3HPRTF8UEO,33KGGVH24UUTE5B7TK7WRKAF8L91XF,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,10,0.483743596,6,1,4.333333333,2.333333333,1,51,0,1,1,-0.676349231,1.392841345,-1.132891649,0.09173861,1.048514729,-0.688671191,-0.493343511,-0.606082752,-0.212391449,-0.4491,-0.307025236,75
